,months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,ages_category,customer_category,Contract Years,total_premiums_paid,net_value_of_customer
876,247.0,39.0,599031.0,1991-10-29,IN,100/300,500.0,1558.29,0.0,456781.0,FEMALE,Masters,protective-serv,reading,unmarried,0.0,-49300.0,2015-02-16,Vehicle Theft,?,Trivial Damage,Police,WV,Springfield,2577 Texas Ridge,5.0,1.0,YES,1.0,2.0,?,7700.0,770.0,1540.0,5390.0,Saab,93,2000.0,N,Middle Aged,Long-Term Client,20.583333333333332,32074.802499999998,24374.802499999998
877,405.0,57.0,676255.0,1999-12-28,IN,500/1000,1000.0,1132.47,4000000.0,434293.0,MALE,MD,priv-house-serv,exercise,other-relative,46300.0,0.0,2015-01-08,Multi-vehicle Collision,Front Collision,Total Loss,Other,NY,Northbend,3841 Washington Lane,21.0,3.0,?,2.0,3.0,?,61440.0,10240.0,10240.0,40960.0,Saab,93,2008.0,N,Elderly,Long-Term Client,33.75,38220.8625,-23219.137499999997
878,144.0,37.0,985446.0,2012-10-11,OH,250/500,2000.0,1896.91,0.0,460895.0,FEMALE,PhD,handlers-cleaners,sleeping,not-in-family,73700.0,0.0,2015-01-24,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,SC,Columbus,8125 Texas Ridge,17.0,3.0,YES,1.0,3.0,NO,54400.0,5440.0,10880.0,38080.0,Chevrolet,Silverado,2015.0,Y,Middle Aged,Established Client,12.0,22762.920000000002,-31637.079999999998
879,338.0,47.0,884180.0,1995-08-19,IL,500/1000,500.0,1143.46,4000000.0,601600.0,MALE,MD,priv-house-serv,polo,other-relative,0.0,0.0,2015-02-18,Single Vehicle Collision,Front Collision,Total Loss,Other,NC,Arlington,4826 5th St,4.0,1.0,YES,2.0,1.0,?,58560.0,9760.0,9760.0,39040.0,Mercedes,E400,2002.0,N,Middle Aged,Long-Term Client,28.166666666666668,32207.45666666667,-26352.54333333333
880,121.0,34.0,571462.0,1991-02-11,IN,500/1000,500.0,1285.42,0.0,465440.0,MALE,MD,priv-house-serv,video-games,wife,0.0,0.0,2015-01-21,Single Vehicle Collision,Front Collision,Major Damage,Fire,VA,Northbrook,1578 5th Lane,11.0,1.0,NO,1.0,1.0,NO,67300.0,6730.0,6730.0,53840.0,Dodge,RAM,2000.0,Y,Middle Aged,Established Client,10.083333333333334,12961.318333333335,-54338.681666666664
881,398.0,55.0,815883.0,1991-07-02,OH,250/500,2000.0,1305.26,0.0,455482.0,MALE,MD,farming-fishing,skydiving,wife,66200.0,-49700.0,2015-01-08,Single Vehicle Collision,Rear Collision,Major Damage,Fire,VA,Hillsdale,6440 Rock Lane,18.0,1.0,?,1.0,3.0,YES,36740.0,3340.0,6680.0,26720.0,BMW,X5,1998.0,Y,Middle Aged,Long-Term Client,33.166666666666664,43291.12333333333,6551.123333333329
882,9.0,30.0,258265.0,1994-04-10,IL,100/300,1000.0,1073.83,0.0,438877.0,FEMALE,High School,machine-op-inspct,dancing,not-in-family,0.0,0.0,2015-02-02,Single Vehicle Collision,Rear Collision,Total Loss,Police,NY,Northbrook,5806 Embaracadero St,12.0,1.0,?,0.0,0.0,NO,85690.0,15580.0,15580.0,54530.0,BMW,3 Series,2011.0,N,Young Adult,New Client,0.75,805.3725,-84884.6275
883,115.0,31.0,569714.0,2005-12-04,OH,500/1000,1000.0,1051.67,0.0,479824.0,FEMALE,Associate,exec-managerial,bungie-jumping,not-in-family,0.0,0.0,2015-03-01,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,WV,Riverwood,1472 4th Drive,18.0,3.0,YES,0.0,3.0,NO,34160.0,0.0,4270.0,29890.0,Audi,A5,2005.0,Y,Middle Aged,Established Client,9.583333333333334,10078.504166666668,-24081.495833333334
884,280.0,48.0,180008.0,2014-07-16,IL,250/500,1000.0,1387.35,0.0,477415.0,MALE,JD,transport-moving,paintball,not-in-family,0.0,-72000.0,2015-02-04,Single Vehicle Collision,Front Collision,Minor Damage,Fire,WV,Hillsdale,5839 Weaver Lane,16.0,1.0,NO,2.0,2.0,?,61320.0,10220.0,10220.0,40880.0,BMW,M5,1998.0,N,Middle Aged,Long-Term Client,23.333333333333332,32371.5,-28948.5
885,254.0,45.0,633375.0,2003-09-17,IL,250/500,500.0,1083.64,0.0,614372.0,MALE,JD,other-service,paintball,husband,59800.0,0.0,2015-02-27,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NC,Columbus,7630 Rock Drive,19.0,3.0,YES,0.0,0.0,?,79680.0,13280.0,13280.0,53120.0,BMW,3 Series,2004.0,N,Middle Aged,Long-Term Client,21.166666666666668,22937.04666666667,-56742.95333333333
886,141.0,30.0,556538.0,2000-07-15,IL,250/500,1000.0,1851.78,0.0,465248.0,FEMALE,High School,craft-repair,exercise,other-relative,78800.0,0.0,2015-02-09,Single Vehicle Collision,Front Collision,Total Loss,Fire,SC,Riverwood,7144 Andromedia St,13.0,1.0,NO,1.0,0.0,YES,61740.0,6860.0,6860.0,48020.0,Audi,A3,2002.0,N,Young Adult,Established Client,11.75,21758.415,-39981.585
887,441.0,55.0,669501.0,2009-07-29,IN,250/500,500.0,1270.29,4000000.0,449421.0,MALE,College,armed-forces,exercise,husband,24000.0,-50500.0,2015-02-19,Parked Car,?,Minor Damage,None,VA,Arlington,9988 Rock Ridge,4.0,1.0,NO,0.0,0.0,NO,6400.0,640.0,640.0,5120.0,Honda,Civic,2002.0,N,Middle Aged,Long-Term Client,36.75,46683.1575,40283.1575
888,381.0,55.0,963761.0,1991-04-13,OH,500/1000,500.0,1459.99,0.0,445856.0,FEMALE,MD,other-service,chess,wife,35900.0,0.0,2015-01-12,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Northbrook,7544 Washington Ave,8.0,1.0,YES,1.0,2.0,YES,60600.0,12120.0,6060.0,42420.0,Accura,TL,2011.0,N,Middle Aged,Long-Term Client,31.75,46354.6825,-14245.317499999997
889,191.0,38.0,753005.0,2005-11-20,IL,100/300,2000.0,1253.44,0.0,608525.0,FEMALE,Masters,craft-repair,sleeping,not-in-family,0.0,0.0,2015-02-07,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,VA,Hillsdale,7201 Washington Ave,19.0,3.0,NO,2.0,0.0,NO,56320.0,10240.0,5120.0,40960.0,Volkswagen,Jetta,2007.0,N,Middle Aged,Long-Term Client,15.916666666666666,19950.586666666666,-36369.41333333333
890,145.0,34.0,454758.0,1990-05-20,IN,100/300,1000.0,1142.48,0.0,608813.0,FEMALE,JD,priv-house-serv,sleeping,other-relative,0.0,0.0,2015-01-13,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,NC,Northbend,8805 Cherokee Drive,18.0,1.0,YES,2.0,0.0,NO,52250.0,9500.0,4750.0,38000.0,Suburu,Legacy,2012.0,N,Middle Aged,Established Client,12.083333333333334,13804.966666666665,-38445.03333333333
891,479.0,60.0,698589.0,2002-11-28,IL,500/1000,1000.0,1188.45,0.0,459295.0,FEMALE,MD,exec-managerial,camping,other-relative,0.0,-44800.0,2015-01-18,Multi-vehicle Collision,Rear Collision,Total Loss,Other,SC,Arlington,3275 Pine St,9.0,2.0,?,0.0,3.0,?,53900.0,5390.0,10780.0,37730.0,Saab,95,2006.0,N,Elderly,Long-Term Client,39.916666666666664,47438.9625,-6461.0374999999985
892,215.0,35.0,330119.0,2004-06-15,IL,500/1000,1000.0,1125.4,0.0,606144.0,MALE,Masters,adm-clerical,yachting,husband,40000.0,-43400.0,2015-01-15,Vehicle Theft,?,Trivial Damage,None,WV,Columbus,7785 Lincoln Lane,6.0,1.0,?,2.0,1.0,NO,2640.0,220.0,440.0,1980.0,Jeep,Wrangler,2001.0,N,Middle Aged,Long-Term Client,17.916666666666668,20163.416666666668,17523.416666666668
893,41.0,33.0,164464.0,2010-09-26,OH,250/500,500.0,1294.41,0.0,476315.0,MALE,High School,transport-moving,sleeping,husband,0.0,0.0,2015-02-23,Vehicle Theft,?,Minor Damage,None,NC,Arlington,4994 Lincoln Drive,8.0,1.0,YES,0.0,0.0,?,8970.0,1380.0,1380.0,6210.0,Dodge,Neon,2011.0,N,Middle Aged,Established Client,3.4166666666666665,4422.5675,-4547.4325
894,45.0,31.0,927354.0,1990-09-15,IN,100/300,500.0,1459.5,0.0,475891.0,MALE,MD,priv-house-serv,movies,not-in-family,0.0,0.0,2015-02-17,Parked Car,?,Minor Damage,None,NY,Springfield,1298 Maple Hwy,6.0,1.0,?,1.0,3.0,?,6000.0,1000.0,1000.0,4000.0,Suburu,Impreza,2000.0,N,Middle Aged,Established Client,3.75,5473.125,-526.875
895,156.0,38.0,231508.0,2009-09-16,IL,100/300,500.0,1367.99,0.0,462525.0,MALE,High School,armed-forces,board-games,own-child,26500.0,0.0,2015-02-17,Multi-vehicle Collision,Front Collision,Major Damage,Fire,WV,Northbend,2644 MLK Drive,23.0,3.0,?,0.0,3.0,?,55200.0,11040.0,5520.0,38640.0,Saab,92x,1998.0,Y,Middle Aged,Long-Term Client,13.0,17783.87,-37416.130000000005
896,246.0,45.0,272910.0,1999-08-12,IN,250/500,500.0,1594.37,0.0,606283.0,MALE,Associate,exec-managerial,board-games,own-child,0.0,0.0,2015-01-18,Parked Car,?,Trivial Damage,None,SC,Riverwood,5630 1st Drive,13.0,1.0,NO,0.0,3.0,YES,7260.0,660.0,1320.0,5280.0,Saab,92x,2008.0,N,Middle Aged,Long-Term Client,20.5,32684.584999999995,25424.584999999995
897,178.0,39.0,305758.0,2009-03-08,IL,100/300,500.0,1035.99,0.0,465252.0,FEMALE,JD,exec-managerial,sleeping,own-child,0.0,0.0,2015-01-17,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Springfield,6137 MLK St,3.0,3.0,NO,2.0,0.0,?,64680.0,11760.0,11760.0,41160.0,Jeep,Wrangler,2010.0,N,Middle Aged,Long-Term Client,14.833333333333334,15367.185,-49312.815
898,237.0,43.0,950542.0,2009-04-27,OH,250/500,500.0,911.53,0.0,449979.0,FEMALE,PhD,sales,basketball,husband,53200.0,0.0,2015-02-25,Single Vehicle Collision,Rear Collision,Major Damage,Police,WV,Northbrook,5383 Maple Drive,23.0,1.0,NO,0.0,1.0,NO,59200.0,0.0,11840.0,47360.0,Chevrolet,Malibu,1998.0,N,Middle Aged,Long-Term Client,19.75,18002.7175,-41197.2825
899,127.0,34.0,291544.0,2006-08-02,OH,500/1000,500.0,1319.97,0.0,604681.0,FEMALE,Associate,craft-repair,paintball,own-child,73700.0,0.0,2015-01-06,Vehicle Theft,?,Minor Damage,None,NC,Arlington,4460 4th Lane,8.0,1.0,YES,1.0,3.0,?,4700.0,470.0,940.0,3290.0,Saab,92x,1998.0,N,Middle Aged,Established Client,10.583333333333334,13969.6825,9269.6825
900,1.0,33.0,388616.0,1995-12-06,OH,250/500,2000.0,1391.63,0.0,466390.0,MALE,Associate,sales,video-games,husband,61200.0,0.0,2015-02-26,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,Columbus,8524 Pine Lane,23.0,1.0,YES,0.0,3.0,NO,69400.0,6940.0,6940.0,55520.0,Mercedes,C300,2000.0,N,Middle Aged,New Client,0.08333333333333333,115.96916666666668,-69284.03083333334
901,5.0,21.0,577992.0,2002-11-13,IN,250/500,500.0,915.41,5000000.0,612316.0,FEMALE,High School,exec-managerial,sleeping,own-child,0.0,0.0,2015-02-11,Single Vehicle Collision,Side Collision,Total Loss,Police,NY,Northbrook,8456 1st Ave,23.0,1.0,YES,0.0,0.0,NO,40500.0,4050.0,4050.0,32400.0,Nissan,Pathfinder,1998.0,N,Young Adult,New Client,0.4166666666666667,381.42083333333335,-40118.57916666667
902,64.0,28.0,342830.0,1991-11-09,IL,500/1000,1000.0,1468.82,0.0,474731.0,MALE,JD,handlers-cleaners,skydiving,other-relative,56800.0,-51800.0,2015-02-13,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,SC,Riverwood,3639 Flute Hwy,9.0,3.0,NO,2.0,1.0,NO,60000.0,5000.0,10000.0,45000.0,Honda,Accord,1997.0,N,Young Adult,Established Client,5.333333333333333,7833.706666666666,-52166.293333333335
903,142.0,30.0,491170.0,1998-01-14,IN,500/1000,500.0,1412.76,0.0,603260.0,MALE,PhD,armed-forces,basketball,wife,66400.0,-63700.0,2015-01-10,Single Vehicle Collision,Side Collision,Minor Damage,Other,WV,Riverwood,7900 Sky Hwy,22.0,1.0,YES,2.0,3.0,NO,67320.0,11220.0,11220.0,44880.0,Volkswagen,Jetta,1996.0,N,Young Adult,Established Client,11.833333333333334,16717.66,-50602.34
904,97.0,27.0,175553.0,2002-04-25,OH,500/1000,500.0,1588.26,0.0,434370.0,FEMALE,High School,tech-support,movies,husband,56700.0,-49300.0,2015-01-24,Multi-vehicle Collision,Side Collision,Total Loss,Other,VA,Riverwood,7835 Cherokee Hwy,22.0,3.0,YES,2.0,1.0,YES,75690.0,8410.0,8410.0,58870.0,Saab,95,2014.0,N,Young Adult,Established Client,8.083333333333334,12838.435,-62851.565
905,121.0,31.0,439341.0,1991-07-20,IN,100/300,1000.0,1140.91,0.0,478388.0,MALE,Associate,adm-clerical,paintball,other-relative,51300.0,0.0,2015-02-15,Multi-vehicle Collision,Side Collision,Major Damage,Fire,VA,Northbend,1030 Pine Lane,15.0,3.0,NO,1.0,2.0,?,64300.0,6430.0,6430.0,51440.0,Chevrolet,Silverado,2002.0,Y,Middle Aged,Established Client,10.083333333333334,11504.175833333333,-52795.824166666665
906,225.0,43.0,221186.0,2004-08-13,OH,100/300,1000.0,1517.54,0.0,617883.0,MALE,JD,priv-house-serv,camping,own-child,0.0,-20900.0,2015-01-09,Multi-vehicle Collision,Rear Collision,Major Damage,Police,SC,Columbus,9278 Francis Ridge,16.0,3.0,NO,2.0,0.0,YES,64400.0,6440.0,6440.0,51520.0,BMW,X5,2011.0,N,Middle Aged,Long-Term Client,18.75,28453.875,-35946.125
907,425.0,53.0,868031.0,1990-06-24,OH,250/500,2000.0,912.29,0.0,464808.0,FEMALE,High School,priv-house-serv,paintball,husband,42900.0,-39100.0,2015-01-31,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,WV,Northbend,6604 Apache Drive,17.0,3.0,?,1.0,2.0,?,97080.0,16180.0,16180.0,64720.0,Saab,92x,2005.0,N,Middle Aged,Long-Term Client,35.416666666666664,32310.27083333333,-64769.72916666667
908,285.0,44.0,844117.0,1991-08-21,OH,250/500,2000.0,1144.3,0.0,609458.0,MALE,MD,priv-house-serv,base-jumping,not-in-family,52600.0,0.0,2015-02-04,Vehicle Theft,?,Minor Damage,Police,WV,Northbrook,2311 4th St,3.0,1.0,YES,1.0,0.0,?,5500.0,500.0,500.0,4500.0,Honda,Civic,2010.0,N,Middle Aged,Long-Term Client,23.75,27177.125,21677.125
909,192.0,38.0,744557.0,2011-02-25,IN,500/1000,1000.0,1281.43,0.0,432405.0,FEMALE,Masters,transport-moving,skydiving,not-in-family,65100.0,-50300.0,2015-01-30,Multi-vehicle Collision,Rear Collision,Total Loss,Other,SC,Northbend,9523 Solo Hwy,10.0,3.0,?,0.0,2.0,NO,30700.0,3070.0,6140.0,21490.0,Jeep,Wrangler,2010.0,N,Middle Aged,Long-Term Client,16.0,20502.88,-10197.119999999999
910,285.0,48.0,159536.0,2013-02-04,IL,100/300,2000.0,1101.85,0.0,457875.0,FEMALE,College,sales,dancing,wife,46100.0,0.0,2015-02-27,Single Vehicle Collision,Side Collision,Minor Damage,Police,PA,Springfield,3171 Andromedia Lane,9.0,1.0,NO,1.0,2.0,YES,33480.0,3720.0,3720.0,26040.0,Nissan,Pathfinder,2012.0,N,Middle Aged,Long-Term Client,23.75,26168.937499999996,-7311.062500000004
911,98.0,26.0,727109.0,2001-02-20,IN,500/1000,2000.0,1082.1,0.0,477268.0,MALE,JD,exec-managerial,kayaking,other-relative,0.0,-30900.0,2015-02-05,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,Northbend,2492 Lincoln Lane,13.0,2.0,?,0.0,1.0,YES,65430.0,14540.0,7270.0,43620.0,Jeep,Wrangler,2001.0,N,Young Adult,Established Client,8.166666666666666,8837.15,-56592.85
912,175.0,36.0,155604.0,1992-03-03,OH,500/1000,500.0,1185.44,0.0,437580.0,MALE,Masters,exec-managerial,kayaking,not-in-family,44900.0,-52500.0,2015-01-30,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NC,Northbend,4477 5th Ave,15.0,3.0,YES,2.0,1.0,YES,42680.0,3880.0,7760.0,31040.0,Accura,RSX,2006.0,Y,Middle Aged,Long-Term Client,14.583333333333334,17287.666666666668,-25392.333333333332
913,259.0,45.0,608443.0,2006-12-21,IL,500/1000,2000.0,1175.07,0.0,457121.0,MALE,MD,craft-repair,movies,not-in-family,30100.0,0.0,2015-01-03,Single Vehicle Collision,Side Collision,Minor Damage,Fire,WV,Springfield,6724 Andromedia St,23.0,1.0,?,1.0,1.0,NO,87780.0,7980.0,7980.0,71820.0,Honda,CRV,2011.0,N,Middle Aged,Long-Term Client,21.583333333333332,25361.9275,-62418.072499999995
914,140.0,36.0,117862.0,2000-07-14,OH,500/1000,2000.0,979.26,0.0,436364.0,FEMALE,JD,transport-moving,cross-fit,own-child,0.0,-67000.0,2015-03-01,Multi-vehicle Collision,Front Collision,Major Damage,Fire,NY,Riverwood,7495 Washington Ave,2.0,4.0,YES,0.0,2.0,YES,72800.0,14560.0,14560.0,43680.0,Honda,Accord,1998.0,N,Middle Aged,Established Client,11.666666666666666,11424.7,-61375.3
915,231.0,37.0,991553.0,1991-12-12,OH,250/500,500.0,920.81,0.0,467654.0,FEMALE,High School,sales,chess,wife,0.0,0.0,2015-02-13,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Hillsdale,4291 Sky Hwy,14.0,1.0,YES,2.0,0.0,?,71190.0,0.0,7910.0,63280.0,Mercedes,C300,1997.0,Y,Middle Aged,Long-Term Client,19.25,17725.5925,-53464.4075
916,186.0,38.0,727443.0,2013-07-01,OH,100/300,500.0,922.85,0.0,471148.0,MALE,High School,adm-clerical,golf,husband,70300.0,-70900.0,2015-02-25,Vehicle Theft,?,Trivial Damage,None,NY,Hillsdale,5650 Rock Ave,7.0,1.0,?,1.0,1.0,YES,3600.0,400.0,400.0,2800.0,Honda,Civic,1999.0,N,Middle Aged,Long-Term Client,15.5,14304.175000000001,10704.175000000001
917,229.0,41.0,378587.0,1998-12-16,OH,250/500,2000.0,1107.59,3000000.0,468202.0,MALE,PhD,tech-support,chess,not-in-family,65400.0,0.0,2015-01-23,Single Vehicle Collision,Side Collision,Major Damage,Other,NY,Columbus,6888 Elm Ridge,23.0,1.0,NO,1.0,3.0,NO,62640.0,10440.0,10440.0,41760.0,Mercedes,C300,2009.0,N,Middle Aged,Long-Term Client,19.083333333333332,21136.509166666667,-41503.49083333333
918,180.0,36.0,420948.0,2015-01-03,IL,100/300,500.0,1272.46,0.0,456959.0,MALE,College,prof-specialty,exercise,wife,0.0,0.0,2015-02-19,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Northbrook,2352 Sky Drive,7.0,3.0,YES,2.0,1.0,?,69630.0,12660.0,6330.0,50640.0,Toyota,Corolla,1998.0,N,Middle Aged,Long-Term Client,15.0,19086.9,-50543.1
919,188.0,33.0,457188.0,1994-04-01,IL,250/500,1000.0,1340.24,0.0,447274.0,MALE,High School,protective-serv,chess,own-child,0.0,-68800.0,2015-02-08,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Hillsdale,5280 Pine Ave,8.0,3.0,YES,1.0,0.0,?,76010.0,13820.0,6910.0,55280.0,Dodge,RAM,1995.0,Y,Middle Aged,Long-Term Client,15.666666666666666,20997.093333333334,-55012.90666666666
920,214.0,40.0,118236.0,2000-08-15,OH,100/300,1000.0,1648.0,0.0,608405.0,MALE,JD,transport-moving,base-jumping,not-in-family,57700.0,-43500.0,2015-02-04,Single Vehicle Collision,Rear Collision,Total Loss,Other,WV,Northbrook,6638 Tree Drive,17.0,1.0,NO,1.0,0.0,YES,44220.0,8040.0,4020.0,32160.0,Accura,MDX,2000.0,N,Middle Aged,Long-Term Client,17.833333333333332,29389.333333333336,-14830.666666666664
921,178.0,38.0,987524.0,2014-11-13,IL,250/500,500.0,1381.14,0.0,472253.0,FEMALE,College,other-service,camping,wife,0.0,0.0,2015-02-22,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Northbrook,5678 Lincoln Drive,10.0,3.0,NO,0.0,3.0,NO,57200.0,5200.0,10400.0,41600.0,BMW,M5,2011.0,N,Middle Aged,Long-Term Client,14.833333333333334,20486.910000000003,-36713.09
922,55.0,35.0,490596.0,2011-02-04,IL,500/1000,500.0,1198.44,8000000.0,438923.0,MALE,MD,priv-house-serv,polo,wife,0.0,0.0,2015-01-14,Vehicle Theft,?,Minor Damage,Police,WV,Columbus,4496 Pine Lane,9.0,1.0,NO,0.0,3.0,NO,3080.0,560.0,560.0,1960.0,Nissan,Ultima,1998.0,N,Middle Aged,Established Client,4.583333333333333,5492.85,2412.8500000000004
923,90.0,31.0,524215.0,1990-06-24,OH,250/500,2000.0,951.27,0.0,607131.0,FEMALE,PhD,other-service,hiking,not-in-family,42100.0,0.0,2015-01-06,Single Vehicle Collision,Rear Collision,Total Loss,Other,SC,Hillsdale,8845 5th Ave,2.0,1.0,YES,1.0,0.0,YES,75790.0,13780.0,6890.0,55120.0,Accura,RSX,2007.0,N,Middle Aged,Established Client,7.5,7134.525,-68655.475
924,135.0,30.0,913464.0,2009-01-21,IN,500/1000,2000.0,1341.24,0.0,601701.0,FEMALE,MD,farming-fishing,skydiving,wife,37100.0,-46500.0,2015-01-19,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Riverwood,9317 Apache Ave,18.0,3.0,NO,0.0,1.0,NO,32670.0,5940.0,2970.0,23760.0,Honda,Accord,2003.0,N,Young Adult,Established Client,11.25,15088.949999999999,-17581.050000000003
925,277.0,46.0,398484.0,1992-11-07,IL,250/500,2000.0,1177.57,0.0,469220.0,FEMALE,Associate,adm-clerical,video-games,husband,0.0,-65500.0,2015-01-24,Vehicle Theft,?,Minor Damage,Police,VA,Arlington,8638 3rd Ave,4.0,1.0,?,2.0,3.0,NO,3870.0,430.0,860.0,2580.0,Jeep,Wrangler,2010.0,N,Middle Aged,Long-Term Client,23.083333333333332,27182.240833333333,23312.240833333333
926,211.0,38.0,752504.0,1997-05-15,IN,250/500,1000.0,1055.09,0.0,433250.0,FEMALE,Masters,transport-moving,video-games,own-child,0.0,0.0,2015-01-27,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,3061 Francis Hwy,12.0,1.0,?,0.0,3.0,YES,91520.0,8320.0,16640.0,66560.0,BMW,X6,2005.0,Y,Middle Aged,Long-Term Client,17.583333333333332,18551.999166666665,-72968.00083333334
927,156.0,32.0,449263.0,1992-03-20,IL,250/500,500.0,1479.48,0.0,444413.0,MALE,Masters,prof-specialty,bungie-jumping,unmarried,0.0,0.0,2015-01-13,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,Northbrook,1173 Andromedia Ave,15.0,1.0,YES,1.0,3.0,YES,74690.0,6790.0,13580.0,54320.0,Dodge,RAM,2008.0,Y,Middle Aged,Long-Term Client,13.0,19233.24,-55456.759999999995
928,84.0,30.0,844007.0,1995-07-17,IN,500/1000,2000.0,1827.38,0.0,433593.0,MALE,Associate,priv-house-serv,polo,other-relative,0.0,-15900.0,2015-01-15,Vehicle Theft,?,Trivial Damage,Police,VA,Springfield,6068 2nd St,9.0,1.0,YES,1.0,3.0,?,4620.0,420.0,840.0,3360.0,Audi,A5,1998.0,N,Young Adult,Established Client,7.0,12791.66,8171.66
929,136.0,32.0,686522.0,2000-12-27,IN,100/300,500.0,1169.62,0.0,458143.0,FEMALE,JD,sales,yachting,not-in-family,0.0,0.0,2015-02-04,Single Vehicle Collision,Side Collision,Major Damage,Police,SC,Arlington,7937 Weaver Ridge,6.0,1.0,YES,0.0,0.0,NO,55000.0,10000.0,10000.0,35000.0,Toyota,Camry,2008.0,Y,Middle Aged,Established Client,11.333333333333334,13255.69333333333,-41744.30666666667
930,310.0,48.0,670142.0,1999-08-06,IN,100/300,500.0,1516.34,0.0,474167.0,FEMALE,JD,adm-clerical,sleeping,unmarried,11000.0,0.0,2015-01-04,Multi-vehicle Collision,Rear Collision,Major Damage,Police,SC,Springfield,2823 Weaver Lane,11.0,4.0,YES,0.0,2.0,NO,59400.0,13200.0,6600.0,39600.0,Saab,93,1996.0,Y,Middle Aged,Long-Term Client,25.833333333333332,39172.11666666667,-20227.88333333333
931,123.0,34.0,607687.0,2007-03-03,OH,500/1000,2000.0,1270.21,0.0,476413.0,FEMALE,College,sales,sleeping,husband,16100.0,-61200.0,2015-01-14,Multi-vehicle Collision,Side Collision,Total Loss,Fire,PA,Columbus,1809 Sky St,13.0,3.0,NO,1.0,1.0,?,55260.0,6140.0,0.0,49120.0,Nissan,Ultima,2000.0,N,Middle Aged,Established Client,10.25,13019.6525,-42240.3475
932,243.0,44.0,967713.0,1997-12-25,IL,250/500,500.0,809.11,0.0,600208.0,MALE,JD,craft-repair,polo,other-relative,33200.0,0.0,2015-01-27,Multi-vehicle Collision,Side Collision,Minor Damage,Other,NC,Springfield,9352 Washington Ave,4.0,3.0,?,2.0,1.0,YES,51400.0,5140.0,10280.0,35980.0,Honda,Civic,1996.0,N,Middle Aged,Long-Term Client,20.25,16384.4775,-35015.5225
933,36.0,37.0,291902.0,2013-11-06,IL,500/1000,1000.0,1115.81,0.0,618926.0,FEMALE,Masters,machine-op-inspct,reading,husband,0.0,-59800.0,2015-02-12,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Columbus,2697 Oak Drive,20.0,3.0,YES,1.0,3.0,?,48780.0,5420.0,10840.0,32520.0,Dodge,Neon,2008.0,N,Middle Aged,Established Client,3.0,3347.43,-45432.57
934,146.0,31.0,149839.0,1990-09-21,OH,100/300,1000.0,1457.65,5000000.0,606219.0,FEMALE,College,armed-forces,camping,own-child,0.0,0.0,2015-02-03,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,VA,Riverwood,1110 4th Drive,0.0,3.0,NO,1.0,3.0,?,52380.0,5820.0,5820.0,40740.0,Toyota,Highlander,2010.0,N,Middle Aged,Established Client,12.166666666666666,17734.74166666667,-34645.25833333333
935,154.0,34.0,840225.0,1999-10-05,OH,100/300,1000.0,1041.36,0.0,448436.0,FEMALE,JD,priv-house-serv,cross-fit,husband,53100.0,-43900.0,2015-01-26,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,Hillsdale,7535 5th Lane,18.0,4.0,?,2.0,3.0,YES,74360.0,13520.0,13520.0,47320.0,Toyota,Highlander,2005.0,Y,Middle Aged,Long-Term Client,12.833333333333334,13364.119999999997,-60995.880000000005
